subject_id,title,,authority_id,xml,,
5942,"Villa Badoer (Fratta Polesine, Italy)",http://id.loc.gov/authorities/subjects/sh2006006191,sh2006006191,http://id.loc.gov/authorities/subjects/sh2006006191.marcxml.xml,,
6308,"Villa della Regina (Turin, Italy)",http://id.loc.gov/authorities/subjects/sh2006006587,sh2006006587,http://id.loc.gov/authorities/subjects/sh2006006587.marcxml.xml,,
5289,Vestal virgins in art,http://id.loc.gov/authorities/subjects/sh2007000171,sh2007000171,http://id.loc.gov/authorities/subjects/sh2007000171.marcxml.xml,,
5766,"Fontana dei Quattro Fiumi (Rome, Italy)",http://id.loc.gov/authorities/subjects/sh2008005606,sh2008005606,http://id.loc.gov/authorities/subjects/sh2008005606.marcxml.xml,,
3064,Via Ostiense (Italy),http://id.loc.gov/authorities/subjects/sh2008006814,sh2008006814,http://id.loc.gov/authorities/subjects/sh2008006814.marcxml.xml,,
5021,"Pyramid of Cestius (Rome, Italy)",http://id.loc.gov/authorities/subjects/sh2008009205,sh2008009205,http://id.loc.gov/authorities/subjects/sh2008009205.marcxml.xml,,
6640,"Villa Spada al Gianicolo (Rome, Italy)",http://id.loc.gov/authorities/subjects/sh2008009876,sh2008009876,http://id.loc.gov/authorities/subjects/sh2008009876.marcxml.xml,,
3819,Excavations (Archaeology)--Italy--Rome,http://id.loc.gov/authorities/subjects/sh2008103397,sh2008103397,http://id.loc.gov/authorities/subjects/sh2008103397.marcxml.xml,,
5582,Athens (Greece)--Antiquities,http://id.loc.gov/authorities/subjects/sh2008114287,sh2008114287,http://id.loc.gov/authorities/subjects/sh2008114287.marcxml.xml,,
6314,"Bologna (Italy)--Buildings, structures, etc",http://id.loc.gov/authorities/subjects/sh2008114435,sh2008114435,http://id.loc.gov/authorities/subjects/sh2008114435.marcxml.xml,,
3286,Sicily (Italy)--Antiquities,http://id.loc.gov/authorities/subjects/sh2008116965,sh2008116965,http://id.loc.gov/authorities/subjects/sh2008116965.marcxml.xml,,
5502,Excavations (Archaeology)--Greece--Crete,http://id.loc.gov/authorities/subjects/sh2008120004,sh2008120004,http://id.loc.gov/authorities/subjects/sh2008120004.marcxml.xml,,
5009,Excavations (Archaeology)--Italy--Pompeii (Extinct city),http://id.loc.gov/authorities/subjects/sh2008120006,sh2008120006,http://id.loc.gov/authorities/subjects/sh2008120006.marcxml.xml,,
5136,"Inscriptions, Latin--Italy--Rome",http://id.loc.gov/authorities/subjects/sh2008123767,sh2008123767,http://id.loc.gov/authorities/subjects/sh2008123767.marcxml.xml,,
7201,"Palazzo Chigi alla Postierla (Siena, Italy)",http://id.loc.gov/authorities/subjects/sh2009003812,sh2009003812,http://id.loc.gov/authorities/subjects/sh2009003812.marcxml.xml,,
6189,"Villa Corsini a Castello (Florence, Italy)",http://id.loc.gov/authorities/subjects/sh2009009222,sh2009009222,http://id.loc.gov/authorities/subjects/sh2009009222.marcxml.xml,,
5207,Apollo (Greek deity)--Art,http://id.loc.gov/authorities/subjects/sh2009115114,sh2009115114,http://id.loc.gov/authorities/subjects/sh2009115114.marcxml.xml,,
6551,"Architecture, Ancient--Egypt",http://id.loc.gov/authorities/subjects/sh2009115377,sh2009115377,http://id.loc.gov/authorities/subjects/sh2009115377.marcxml.xml,,
5331,"Architecture, Gothic--France",http://id.loc.gov/authorities/subjects/sh2009115473,sh2009115473,http://id.loc.gov/authorities/subjects/sh2009115473.marcxml.xml,,
2039,"Architecture, Roman--Italy--Rome",http://id.loc.gov/authorities/subjects/sh2009115508,sh2009115508,http://id.loc.gov/authorities/subjects/sh2009115508.marcxml.xml,,
5176,Church decoration and ornament--Italy--Rome,http://id.loc.gov/authorities/subjects/sh2009119683,sh2009119683,http://id.loc.gov/authorities/subjects/sh2009119683.marcxml.xml,,
5386,Church buildings--England--London,http://id.loc.gov/authorities/subjects/sh2009119687,sh2009119687,http://id.loc.gov/authorities/subjects/sh2009119687.marcxml.xml,,
5177,"Decoration and ornament, Architectural--Italy--Rome",http://id.loc.gov/authorities/subjects/sh2009123026,sh2009123026,http://id.loc.gov/authorities/subjects/sh2009123026.marcxml.xml,,
6015,"Villa Aldobrandini (Frascati, Italy)",http://id.loc.gov/authorities/subjects/sh2010003436,sh2010003436,http://id.loc.gov/authorities/subjects/sh2010003436.marcxml.xml,,
5107,Mural painting and decoration--Italy--Pompeii (Extinct city),http://id.loc.gov/authorities/subjects/sh2010102714,sh2010102714,http://id.loc.gov/authorities/subjects/sh2010102714.marcxml.xml,,
3420,Roads--Italy--Lazio--Maps,http://id.loc.gov/authorities/subjects/sh2010111235,sh2010111235,http://id.loc.gov/authorities/subjects/sh2010111235.marcxml.xml,,
5228,Sculpture--Italy--Rome--Catalogs,http://id.loc.gov/authorities/subjects/sh2010112326,sh2010112326,http://id.loc.gov/authorities/subjects/sh2010112326.marcxml.xml,,
5216,Sepulchral monuments--Italy--Rome,http://id.loc.gov/authorities/subjects/sh2010112339,sh2010112339,http://id.loc.gov/authorities/subjects/sh2010112339.marcxml.xml,,
6199,"Villa del Poggio Imperiale (Florence, Italy)",http://id.loc.gov/authorities/subjects/sh2012001208,sh2012001208,http://id.loc.gov/authorities/subjects/sh2012001208.marcxml.xml,,
4975,Gigthis (Extinct city),http://id.loc.gov/authorities/subjects/sh2012003145,sh2012003145,http://id.loc.gov/authorities/subjects/sh2012003145.marcxml.xml,,
4974,Gigthis (Extinct city),http://id.loc.gov/authorities/subjects/sh2012003145,sh2012003145,http://id.loc.gov/authorities/subjects/sh2012003145.marcxml.xml,,
4969,Gigthis (Extinct city),http://id.loc.gov/authorities/subjects/sh2012003145,sh2012003145,http://id.loc.gov/authorities/subjects/sh2012003145.marcxml.xml,,
3126,Baiae (Extinct city),http://id.loc.gov/authorities/subjects/sh2012004728,sh2012004728,http://id.loc.gov/authorities/subjects/sh2012004728.marcxml.xml,,
6843,"Ponte Vecchio (Florence, Italy)",http://id.loc.gov/authorities/subjects/sh2012004822,sh2012004822,http://id.loc.gov/authorities/subjects/sh2012004822.marcxml.xml,,
5893,"Palazzo Pazzi (Florence, Italy)",http://id.loc.gov/authorities/subjects/sh2014002587,sh2014002587,http://id.loc.gov/authorities/subjects/sh2014002587.marcxml.xml,,
6219,"Villa Litta (Lainate, Italy)",http://id.loc.gov/authorities/subjects/sh2014100113,sh2014100113,http://id.loc.gov/authorities/subjects/sh2014100113.marcxml.xml,,
5837,"Villa Litta (Lainate, Italy)",http://id.loc.gov/authorities/subjects/sh2014100113,sh2014100113,http://id.loc.gov/authorities/subjects/sh2014100113.marcxml.xml,,
5788,"Palazzo Orsini Pio Righetti (Rome, Italy)",http://id.loc.gov/authorities/subjects/sh2015001057,sh2015001057,http://id.loc.gov/authorities/subjects/sh2015001057.marcxml.xml,,
4332,"Ponte di Augusto (Narni, Italy)",http://id.loc.gov/authorities/subjects/sh2016000258,sh2016000258,http://id.loc.gov/authorities/subjects/sh2016000258.marcxml.xml,,
3231,"Ponte di Augusto (Narni, Italy)",http://id.loc.gov/authorities/subjects/sh2016000258,sh2016000258,http://id.loc.gov/authorities/subjects/sh2016000258.marcxml.xml,,
3617,"Forum Holitorium (Rome, Italy)",http://id.loc.gov/authorities/subjects/sh2016000307,sh2016000307,http://id.loc.gov/authorities/subjects/sh2016000307.marcxml.xml,,
3005,"Villa Mills (Rome, Italy)",http://id.loc.gov/authorities/subjects/sh2016000744,sh2016000744,http://id.loc.gov/authorities/subjects/sh2016000744.marcxml.xml,,
2092,"Domus Augustana (Rome, Italy)",http://id.loc.gov/authorities/subjects/sh2016000769,sh2016000769,http://id.loc.gov/authorities/subjects/sh2016000769.marcxml.xml,,
3003,"Domus Augustana (Rome, Italy)",http://id.loc.gov/authorities/subjects/sh2016000769,sh2016000769,http://id.loc.gov/authorities/subjects/sh2016000769.marcxml.xml,,
2910,"Africa, North--Description and travel",http://id.loc.gov/authorities/subjects/sh85001632,sh85001632,http://id.loc.gov/authorities/subjects/sh85001632.marcxml.xml,,
5258,Amazons in art,http://id.loc.gov/authorities/subjects/sh85004139,sh85004139,http://id.loc.gov/authorities/subjects/sh85004139.marcxml.xml,,
2932,Appian Way (Italy),http://id.loc.gov/authorities/subjects/sh85006104,sh85006104,http://id.loc.gov/authorities/subjects/sh85006104.marcxml.xml,,
3898,"Arch of Trajan (Benevento, Italy)",http://id.loc.gov/authorities/subjects/sh85006489,sh85006489,http://id.loc.gov/authorities/subjects/sh85006489.marcxml.xml,,
5606,Islamic architecture--Spain,http://id.loc.gov/authorities/subjects/sh85006810,sh85006810,http://id.loc.gov/authorities/subjects/sh85006810.marcxml.xml,,
5256,Ariadne (Greek mythology)--Art,http://id.loc.gov/authorities/subjects/sh85007135,sh85007135,http://id.loc.gov/authorities/subjects/sh85007135.marcxml.xml,,
5406,"Art, Hellenistic",http://id.loc.gov/authorities/subjects/sh85007694,sh85007694,http://id.loc.gov/authorities/subjects/sh85007694.marcxml.xml,,
6542,"Art, Minoan",http://id.loc.gov/authorities/subjects/sh85007791,sh85007791,http://id.loc.gov/authorities/subjects/sh85007791.marcxml.xml,,
5715,"Bernardini Tomb (Palestrina, Italy)",http://id.loc.gov/authorities/subjects/sh85013373,sh85013373,http://id.loc.gov/authorities/subjects/sh85013373.marcxml.xml,,
421,Bucchero (Pottery),http://id.loc.gov/authorities/subjects/sh85017410,sh85017410,http://id.loc.gov/authorities/subjects/sh85017410.marcxml.xml,,
7413,Campagna di Roma (Italy),http://id.loc.gov/authorities/subjects/sh85019184,sh85019184,http://id.loc.gov/authorities/subjects/sh85019184.marcxml.xml,,
5270,Centaurs in art,http://id.loc.gov/authorities/subjects/sh85021842,sh85021842,http://id.loc.gov/authorities/subjects/sh85021842.marcxml.xml,,
5499,Cnidus (Turkey : Extinct city),http://id.loc.gov/authorities/subjects/sh85027285,sh85027285,http://id.loc.gov/authorities/subjects/sh85027285.marcxml.xml,,
5517,Cnidus (Turkey : Extinct city),http://id.loc.gov/authorities/subjects/sh85027285,sh85027285,http://id.loc.gov/authorities/subjects/sh85027285.marcxml.xml,,
7411,Coasts--Italy,http://id.loc.gov/authorities/subjects/sh85027470,sh85027470,http://id.loc.gov/authorities/subjects/sh85027470.marcxml.xml,,
5628,"Columns, Corinthian",http://id.loc.gov/authorities/subjects/sh85028768,sh85028768,http://id.loc.gov/authorities/subjects/sh85028768.marcxml.xml,,
5292,"Columns, Doric",http://id.loc.gov/authorities/subjects/sh85028769,sh85028769,http://id.loc.gov/authorities/subjects/sh85028769.marcxml.xml,,
3681,Cryptoporticus,http://id.loc.gov/authorities/subjects/sh85034465,sh85034465,http://id.loc.gov/authorities/subjects/sh85034465.marcxml.xml,,
5513,Delphi (Extinct city),http://id.loc.gov/authorities/subjects/sh85036599,sh85036599,http://id.loc.gov/authorities/subjects/sh85036599.marcxml.xml,,
5049,"Etna, Mount (Italy)",http://id.loc.gov/authorities/subjects/sh85045454,sh85045454,http://id.loc.gov/authorities/subjects/sh85045454.marcxml.xml,,
7394,Excavations (Archaeology)--Iran,http://id.loc.gov/authorities/subjects/sh85046145,sh85046145,http://id.loc.gov/authorities/subjects/sh85046145.marcxml.xml,,
7143,Excavations (Archaeology)--Libya,http://id.loc.gov/authorities/subjects/sh85046153,sh85046153,http://id.loc.gov/authorities/subjects/sh85046153.marcxml.xml,,
7145,Excavations (Archaeology)--Tunisia,http://id.loc.gov/authorities/subjects/sh85046192,sh85046192,http://id.loc.gov/authorities/subjects/sh85046192.marcxml.xml,,
2127,"Fontana di Trevi (Rome, Italy)",http://id.loc.gov/authorities/subjects/sh85050180,sh85050180,http://id.loc.gov/authorities/subjects/sh85050180.marcxml.xml,,
5047,"Greek Theater (Syracuse, Italy)",http://id.loc.gov/authorities/subjects/sh85057195,sh85057195,http://id.loc.gov/authorities/subjects/sh85057195.marcxml.xml,,
4770,Hippo (Extinct city),http://id.loc.gov/authorities/subjects/sh85060981,sh85060981,http://id.loc.gov/authorities/subjects/sh85060981.marcxml.xml,,
7370,"Ivories, Byzantine",http://id.loc.gov/authorities/subjects/sh85069096,sh85069096,http://id.loc.gov/authorities/subjects/sh85069096.marcxml.xml,,
6435,Lecythi,http://id.loc.gov/authorities/subjects/sh85075677,sh85075677,http://id.loc.gov/authorities/subjects/sh85075677.marcxml.xml,,
5030,Metapontum (Extinct city),http://id.loc.gov/authorities/subjects/sh85084292,sh85084292,http://id.loc.gov/authorities/subjects/sh85084292.marcxml.xml,,
5528,Nike (Greek deity),http://id.loc.gov/authorities/subjects/sh85091937,sh85091937,http://id.loc.gov/authorities/subjects/sh85091937.marcxml.xml,,
3111,"Norba (Puglia, Italy : Extinct city)",http://id.loc.gov/authorities/subjects/sh85092393,sh85092393,http://id.loc.gov/authorities/subjects/sh85092393.marcxml.xml,,
3066,Ostia (Extinct city),http://id.loc.gov/authorities/subjects/sh85095996,sh85095996,http://id.loc.gov/authorities/subjects/sh85095996.marcxml.xml,,
2342,Paestum (Extinct city),http://id.loc.gov/authorities/subjects/sh85096568,sh85096568,http://id.loc.gov/authorities/subjects/sh85096568.marcxml.xml,,
3140,Paestum (Extinct city),http://id.loc.gov/authorities/subjects/sh85096568,sh85096568,http://id.loc.gov/authorities/subjects/sh85096568.marcxml.xml,,
5926,"Palazzo Labia (Venice, Italy)",http://id.loc.gov/authorities/subjects/sh85096999,sh85096999,http://id.loc.gov/authorities/subjects/sh85096999.marcxml.xml,,
5408,Pergamum Altar of Zeus (Sculpture),http://id.loc.gov/authorities/subjects/sh85099844,sh85099844,http://id.loc.gov/authorities/subjects/sh85099844.marcxml.xml,,
5090,Phlegraean Plain (Italy),http://id.loc.gov/authorities/subjects/sh85101013,sh85101013,http://id.loc.gov/authorities/subjects/sh85101013.marcxml.xml,,
3013,"Photography, Panoramic",http://id.loc.gov/authorities/subjects/sh85101295,sh85101295,http://id.loc.gov/authorities/subjects/sh85101295.marcxml.xml,,
5195,Piazza San Pietro (Vatican City),http://id.loc.gov/authorities/subjects/sh85101910,sh85101910,http://id.loc.gov/authorities/subjects/sh85101910.marcxml.xml,,
6446,"Portraits, Ancient",http://id.loc.gov/authorities/subjects/sh85105190,sh85105190,http://id.loc.gov/authorities/subjects/sh85105190.marcxml.xml,,
7196,"Portraits, Group",http://id.loc.gov/authorities/subjects/sh85105203,sh85105203,http://id.loc.gov/authorities/subjects/sh85105203.marcxml.xml,,
3612,"Roman Forum (Rome, Italy)",http://id.loc.gov/authorities/subjects/sh85114930,sh85114930,http://id.loc.gov/authorities/subjects/sh85114930.marcxml.xml,,
3600,"Roman Forum (Rome, Italy)",http://id.loc.gov/authorities/subjects/sh85114930,sh85114930,http://id.loc.gov/authorities/subjects/sh85114930.marcxml.xml,,
5764,Rome (Italy)--Description and travel,http://id.loc.gov/authorities/subjects/sh85115193,sh85115193,http://id.loc.gov/authorities/subjects/sh85115193.marcxml.xml,,
3336,Saint Gotthard Pass (Switzerland),http://id.loc.gov/authorities/subjects/sh85116569,sh85116569,http://id.loc.gov/authorities/subjects/sh85116569.marcxml.xml,,
6537,"Sarcophagi, Roman",http://id.loc.gov/authorities/subjects/sh85117514,sh85117514,http://id.loc.gov/authorities/subjects/sh85117514.marcxml.xml,,
5013,"Temples, Roman",http://id.loc.gov/authorities/subjects/sh85133769,sh85133769,http://id.loc.gov/authorities/subjects/sh85133769.marcxml.xml,,
4839,Thamugadi (Extinct city),http://id.loc.gov/authorities/subjects/sh85134493,sh85134493,http://id.loc.gov/authorities/subjects/sh85134493.marcxml.xml,,
3392,Thamugadi (Extinct city),http://id.loc.gov/authorities/subjects/sh85134493,sh85134493,http://id.loc.gov/authorities/subjects/sh85134493.marcxml.xml,,
6636,"Theater, Open-air",http://id.loc.gov/authorities/subjects/sh85134563,sh85134563,http://id.loc.gov/authorities/subjects/sh85134563.marcxml.xml,,
5583,"Tower of the Winds (Athens, Greece)",http://id.loc.gov/authorities/subjects/sh85136294,sh85136294,http://id.loc.gov/authorities/subjects/sh85136294.marcxml.xml,,
6541,"Vases, Minoan",http://id.loc.gov/authorities/subjects/sh85142393,sh85142393,http://id.loc.gov/authorities/subjects/sh85142393.marcxml.xml,,
5938,"Villa Rotonda (Vicenza, Italy)",http://id.loc.gov/authorities/subjects/sh85143351,sh85143351,http://id.loc.gov/authorities/subjects/sh85143351.marcxml.xml,,
3655,Vulci (Extinct city),http://id.loc.gov/authorities/subjects/sh85144468,sh85144468,http://id.loc.gov/authorities/subjects/sh85144468.marcxml.xml,,
7410,Public baths--Turkey,http://id.loc.gov/authorities/subjects/sh86001027,sh86001027,http://id.loc.gov/authorities/subjects/sh86001027.marcxml.xml,,
3105,Gabii (Extinct city),http://id.loc.gov/authorities/subjects/sh86001064,sh86001064,http://id.loc.gov/authorities/subjects/sh86001064.marcxml.xml,,
5291,"Lapis niger (Rome, Italy)",http://id.loc.gov/authorities/subjects/sh86001115,sh86001115,http://id.loc.gov/authorities/subjects/sh86001115.marcxml.xml,,
3308,Segesta (Extinct city),http://id.loc.gov/authorities/subjects/sh86001590,sh86001590,http://id.loc.gov/authorities/subjects/sh86001590.marcxml.xml,,
3059,Veii (Extinct city),http://id.loc.gov/authorities/subjects/sh86002737,sh86002737,http://id.loc.gov/authorities/subjects/sh86002737.marcxml.xml,,
3132,Cumae (Extinct city),http://id.loc.gov/authorities/subjects/sh86004062,sh86004062,http://id.loc.gov/authorities/subjects/sh86004062.marcxml.xml,,
7169,Cybele (Goddess),http://id.loc.gov/authorities/subjects/sh86004534,sh86004534,http://id.loc.gov/authorities/subjects/sh86004534.marcxml.xml,,
6510,Attis (God),http://id.loc.gov/authorities/subjects/sh86004535,sh86004535,http://id.loc.gov/authorities/subjects/sh86004535.marcxml.xml,,
4922,Sabratha (Extinct city),http://id.loc.gov/authorities/subjects/sh86004689,sh86004689,http://id.loc.gov/authorities/subjects/sh86004689.marcxml.xml,,
4917,Volubilis (Extinct city),http://id.loc.gov/authorities/subjects/sh86005393,sh86005393,http://id.loc.gov/authorities/subjects/sh86005393.marcxml.xml,,
5375,"Palace of Diocletian (Split, Croatia)",http://id.loc.gov/authorities/subjects/sh86005628,sh86005628,http://id.loc.gov/authorities/subjects/sh86005628.marcxml.xml,,
5937,"Palazzo Thiene Bonin Longare (Vicenza, Italy)",http://id.loc.gov/authorities/subjects/sh86006200,sh86006200,http://id.loc.gov/authorities/subjects/sh86006200.marcxml.xml,,
